total,pde,bc
0.060313835740089417,0.057156529277563095,0.0031573078595101833
0.059716954827308655,0.056569863110780716,0.003147092182189226
0.05913097411394119,0.0559939369559288,0.003137037390843034
0.05855535715818405,0.05542825534939766,0.003127103205770254
0.05798950046300888,0.05487225204706192,0.003117247484624386
0.05743291601538658,0.05432547628879547,0.0031074401922523975
0.056885551661252975,0.05378789082169533,0.0030976603738963604
0.056347448378801346,0.05325954779982567,0.0030879017431288958
0.055818572640419006,0.05274040624499321,0.003078165464103222
0.055298734456300735,0.05223027989268303,0.003068455494940281
0.054787527769804,0.0517287515103817,0.0030587760265916586
0.05428433418273926,0.05123520642518997,0.003049127757549286
0.053788766264915466,0.050749264657497406,0.0030395030044019222
0.05330071598291397,0.05027082562446594,0.0030298903584480286
0.052820052951574326,0.04979977384209633,0.0030202793423086405
0.052346840500831604,0.049336183816194534,0.0030106583144515753
0.05188094824552536,0.04887992516160011,0.0030010235495865345
0.051422230899333954,0.048430848866701126,0.0029913815669715405
0.05097036808729172,0.04798862338066101,0.0029817456379532814
0.05052514374256134,0.04755300655961037,0.0029721371829509735
0.05008639767765999,0.04712381586432457,0.002962582977488637
0.04965391010046005,0.04670080170035362,0.002953107003122568
0.04922766238451004,0.04628393054008484,0.002943729981780052
0.048807475715875626,0.045873016119003296,0.0029344588983803988
0.048393286764621735,0.04546799510717392,0.002925292355939746
0.04798492044210434,0.04506870359182358,0.002916215918958187
0.04758227616548538,0.0446750707924366,0.0029072067700326443
0.047185201197862625,0.04428696259856224,0.00289823766797781
0.046793583780527115,0.04390430077910423,0.002889281837269664
0.046407341957092285,0.0435270220041275,0.002880318555980921
0.04602636396884918,0.04315502941608429,0.0028713345527648926
0.04565047472715378,0.042788147926330566,0.00286232796497643
0.04527970403432846,0.042426396161317825,0.0028533069416880608
0.04491393268108368,0.04206964746117592,0.0028442854527384043
0.044552963227033615,0.04171767830848694,0.0028352835215628147
0.04419676586985588,0.0413704477250576,0.002826318144798279
0.04384522885084152,0.041027821600437164,0.0028174070175737143
0.04349825531244278,0.04068969935178757,0.0028085566591471434
0.04315575584769249,0.04035598784685135,0.00279976730234921
0.04281764104962349,0.04002660885453224,0.0027910328935831785
0.0424838662147522,0.03970152139663696,0.002782343653962016
0.04215431585907936,0.03938063234090805,0.0027736846823245287
0.04182896018028259,0.039063915610313416,0.00276504410430789
0.04150765761733055,0.03875124454498291,0.002756411675363779
0.04119035601615906,0.038442570716142654,0.0027477846015244722
0.04087695851922035,0.03813779726624489,0.0027391607873141766
0.04056745022535324,0.03783690184354782,0.0027305479161441326
0.04026171565055847,0.0375397615134716,0.0027219532057642937
0.039959732443094254,0.03724634647369385,0.002713386435061693
0.039661385118961334,0.036956530064344406,0.0027048569172620773
0.03936666622757912,0.036670297384262085,0.0026963679119944572
0.03907545283436775,0.03638752922415733,0.0026879236102104187
0.03878772258758545,0.03610820323228836,0.0026795202866196632
0.03850337862968445,0.03583222255110741,0.0026711542159318924
0.038222428411245346,0.03555960953235626,0.0026628172490745783
0.037944745272397995,0.03529024124145508,0.0026545035652816296
0.03767029568552971,0.03502408787608147,0.002646207343786955
0.0373990461230278,0.03476112335920334,0.00263792322948575
0.037130970507860184,0.034501317888498306,0.0026296530850231647
0.0368659682571888,0.03424457088112831,0.0026213969103991985
0.03660398721694946,0.033990826457738876,0.0026131614577025175
0.03634500876069069,0.03374005854129791,0.002604948589578271
0.036088936030864716,0.03349217027425766,0.0025967652909457684
0.03583579510450363,0.03324718028306961,0.0025886164512485266
0.0355854406952858,0.03300493583083153,0.0025805034674704075
0.03533793240785599,0.03276550769805908,0.0025724261067807674
0.03509312868118286,0.03252874314785004,0.0025643848348408937
0.034851059317588806,0.032294683158397675,0.002556376624852419
0.03461168333888054,0.03206328675150871,0.00254839682020247
0.0343749038875103,0.03183446079492569,0.00254044309258461
0.034140706062316895,0.03160819411277771,0.0025325121823698282
0.033909060060977936,0.031384456902742386,0.002524602459743619
0.03367991000413895,0.031163198873400688,0.0025167122948914766
0.03345321863889694,0.030944377183914185,0.002508843317627907
0.033228952437639236,0.03072795644402504,0.002500995760783553
0.03300711140036583,0.0305139422416687,0.0024931689258664846
0.032787568867206573,0.030302204191684723,0.0024853660725057125
0.032570406794548035,0.030092822387814522,0.002477585570886731
0.03235550969839096,0.029885679483413696,0.0024698295164853334
0.03214287385344505,0.029680777341127396,0.002462097443640232
0.03193243220448494,0.0294780433177948,0.0024543891195207834
0.03172415867447853,0.029277455061674118,0.0024467052426189184
0.03151809796690941,0.029079053550958633,0.0024390455801039934
0.03131411597132683,0.0288827046751976,0.0024314112961292267
0.03111223690211773,0.02868843637406826,0.0024238009937107563
0.030912432819604874,0.028496216982603073,0.002416216069832444
0.03071463108062744,0.02830597385764122,0.0024086565244942904
0.03051883727312088,0.028117716312408447,0.00240112142637372
0.030325043946504593,0.02793143317103386,0.0023936117067933083
0.030133193358778954,0.02774706855416298,0.0023861252702772617
0.029943231493234634,0.02756456844508648,0.002378662582486868
0.029755162075161934,0.027383940294384956,0.0023712210822850466
0.029568977653980255,0.027205176651477814,0.002363801235333085
0.029384618625044823,0.027028216049075127,0.002356402575969696
0.029202071949839592,0.026853047311306,0.002349025337025523
0.029021358117461205,0.026679689064621925,0.00234166975133121
0.02884235791862011,0.026508022099733353,0.002334335818886757
0.02866511233150959,0.026338087394833565,0.0023270254023373127
0.02848956361413002,0.026169825345277786,0.0023197378031909466
0.02831575646996498,0.026003282517194748,0.0023124730214476585
0.028143595904111862,0.02583836391568184,0.002305231988430023
0.02797308936715126,0.025675076991319656,0.0022980133071541786
0.027804188430309296,0.02551336959004402,0.0022908179089426994
0.027636904269456863,0.025353258475661278,0.002283644862473011
0.027471182867884636,0.025194687768816948,0.0022764946334064007
0.027307042852044106,0.025037677958607674,0.002269365359097719
0.027144430205225945,0.02488217130303383,0.002262258669361472
0.026983335614204407,0.024728162214159966,0.002255172934383154
0.026823773980140686,0.024575665593147278,0.002248109085485339
0.026665683835744858,0.024424618110060692,0.0022410666570067406
0.02650904655456543,0.024275001138448715,0.0022340461146086454
0.026353830471634865,0.02412678301334381,0.0022270469926297665
0.02620006911456585,0.023980000987648964,0.0022200685925781727
0.026047684252262115,0.02383457124233246,0.0022131120786070824
0.025896742939949036,0.023690566420555115,0.00220617582090199
0.025747116655111313,0.023547856137156487,0.0021992605179548264
0.025598857551813126,0.023406492546200752,0.0021923657041043043
0.025451958179473877,0.023266466334462166,0.0021854916121810675
0.02530636638402939,0.023127727210521698,0.002178638242185116
0.0251621026545763,0.02299029752612114,0.002171805128455162
0.025019075721502304,0.02285408414900303,0.0021649920381605625
0.024877376854419708,0.02271917648613453,0.002158200368285179
0.024736890569329262,0.022585462778806686,0.002151428023353219
0.024597663432359695,0.022452987730503082,0.0021446766331791878
0.024459650740027428,0.022321704775094986,0.0021379459649324417
0.024322856217622757,0.022191621363162994,0.002131235785782337
0.02418726310133934,0.022062717005610466,0.0021245458628982306
0.024052821099758148,0.02193494513630867,0.002117876661941409
0.023919595405459404,0.02180836722254753,0.0021112277172505856
0.023787491023540497,0.021682891994714737,0.0021045987959951162
0.023656539618968964,0.021558549255132675,0.0020979896653443575
0.023526687175035477,0.021435286849737167,0.0020914010237902403
0.023397956043481827,0.021313125267624855,0.002084831241518259
0.023270322009921074,0.021192040294408798,0.002078282181173563
0.023143773898482323,0.02107202261686325,0.0020717515144497156
0.023018311709165573,0.020953070372343063,0.0020652420353144407
0.022893909364938736,0.020835157483816147,0.0020587523467838764
0.02277051843702793,0.02071823552250862,0.0020522824488580227
0.0226481631398201,0.020602330565452576,0.0020458318758755922
0.022526875138282776,0.020487474277615547,0.002039400627836585
0.022406578063964844,0.020373588427901268,0.002032989403232932
0.02228727750480175,0.020260680466890335,0.002026597037911415
0.022168969735503197,0.0201487448066473,0.002020224230363965
0.022051623091101646,0.020037751644849777,0.002013870980590582
0.02193528041243553,0.019927743822336197,0.0020075365900993347
0.02181985042989254,0.019818628206849098,0.0020012217573821545
0.02170538902282715,0.019710462540388107,0.001994926482439041
0.02159186825156212,0.019603217020630836,0.0019886502996087074
0.021479230374097824,0.019496837630867958,0.0019823932088911533
0.021367527544498444,0.019391372799873352,0.0019761547446250916
0.02125670574605465,0.01928677037358284,0.0019699360709637403
0.02114679291844368,0.01918305642902851,0.0019637367222458124
0.021037744358181953,0.019080188125371933,0.0019575562328100204
0.020929614081978798,0.018978219479322433,0.0019513937877491117
0.02082230895757675,0.0188770592212677,0.001945250085555017
0.020715845748782158,0.018776720389723778,0.0019391258247196674
0.020610269159078598,0.018677249550819397,0.0019330200739204884
0.020505497232079506,0.01857856474816799,0.0019269324839115143
0.02040153741836548,0.01848067343235016,0.0019208635203540325
0.020298434421420097,0.01838362030684948,0.001914814580231905
0.020196102559566498,0.01828731968998909,0.0019087838008999825
0.02009459212422371,0.01819182001054287,0.0019027714151889086
0.0199938602745533,0.018097082152962685,0.001896777655929327
0.019893907010555267,0.018003104254603386,0.0018908027559518814
0.019794728606939316,0.017909882590174675,0.0018848453182727098
0.019696321338415146,0.017817415297031403,0.001878906274214387
0.019598668441176414,0.017725681886076927,0.0018729858566075563
0.01950174756348133,0.017634663730859756,0.0018670831341296434
0.019405577331781387,0.017544379457831383,0.0018611981067806482
0.01931014284491539,0.017454810440540314,0.0018553315894678235
0.01921544037759304,0.01736595667898655,0.001849483698606491
0.019121427088975906,0.017277773469686508,0.0018436536192893982
0.01902814581990242,0.017190303653478622,0.0018378418171778321
0.018935587257146835,0.017103539779782295,0.0018320472445338964
0.01884368248283863,0.017017412930727005,0.0018262702506035566
0.01875249296426773,0.016931980848312378,0.0018205114174634218
0.018661972135305405,0.01684720255434513,0.0018147699302062392
0.018572142347693443,0.016763096675276756,0.001809046370908618
0.018482955172657967,0.016679614782333374,0.0018033402739092708
0.018394453451037407,0.016596801578998566,0.0017976517556235194
0.018306566402316093,0.01651458628475666,0.001791980816051364
0.0182193610817194,0.01643303409218788,0.0017863278044387698
0.018132789060473442,0.01635209657251835,0.0017806922551244497
0.01804683357477188,0.01627175882458687,0.0017750742845237255
0.01796153374016285,0.016192059963941574,0.001769474009051919
0.017876848578453064,0.016112957149744034,0.001763891545124352
0.017792776226997375,0.016034450381994247,0.001758325845003128
0.017709294334053993,0.015956517308950424,0.0017527777235955
0.017626456916332245,0.015879210084676743,0.0017472472973167896
0.017544183880090714,0.015802450478076935,0.0017417337512597442
0.01746251806616783,0.015726281329989433,0.0017362372018396854
0.017381414771080017,0.015650657936930656,0.0017307576490566134
0.01730090007185936,0.015575604513287544,0.0017252955585718155
0.017220966517925262,0.015501115471124649,0.0017198503483086824
0.017141589894890785,0.015427167527377605,0.0017144221346825361
0.01706276834011078,0.01535375788807869,0.0017090111505240202
0.016984522342681885,0.015280906111001968,0.0017036165809258819
0.01690681092441082,0.015208572149276733,0.0016982387751340866
0.016829663887619972,0.015136785805225372,0.0016928787808865309
0.0167530570179224,0.01506552193313837,0.001687535084784031
0.016676979139447212,0.014994770288467407,0.0016822085017338395
0.016601422801613808,0.014924523420631886,0.001676898798905313
0.016526399180293083,0.01485479436814785,0.0016716052778065205
0.016451891511678696,0.014785563573241234,0.0016663279384374619
0.016377905383706093,0.014716838486492634,0.0016610673628747463
0.016304422169923782,0.014648597687482834,0.0016558235511183739
0.0162314735352993,0.014580877497792244,0.0016505959210917354
0.016159001737833023,0.014513617381453514,0.0016453845892101526
0.016087030991911888,0.014446841552853584,0.0016401896718889475
0.016015561297535896,0.014380550011992455,0.0016350114019587636
0.01594456098973751,0.014314711093902588,0.0016298498958349228
0.01587405614554882,0.014249351806938648,0.0016247043386101723
0.015804030001163483,0.014184453524649143,0.0016195757780224085
0.015734486281871796,0.01412002369761467,0.001614463166333735
0.015665380284190178,0.014056013897061348,0.00160936638712883
0.015596769750118256,0.013992483727633953,0.001604285673238337
0.015528617426753044,0.0139293959364295,0.001599221141077578
0.01546090841293335,0.013866735622286797,0.0015941732563078403
0.015393663197755814,0.013804522342979908,0.0015891410876065493
0.015326849184930325,0.013742724433541298,0.001584124518558383
0.015260493382811546,0.01368136890232563,0.0015791240148246288
0.015194566920399666,0.013620427809655666,0.0015741395764052868
0.01512907538563013,0.01355990394949913,0.0015691714361310005
0.015064017847180367,0.013499799184501171,0.0015642191283404827
0.014999402686953545,0.013440120033919811,0.001559282885864377
0.014935184270143509,0.013380821794271469,0.0015543628251180053
0.014871415682137012,0.013321957550942898,0.0015494577819481492
0.014808048494160175,0.013263479806482792,0.0015445686876773834
0.014745092019438744,0.013205396942794323,0.0015396946109831333
0.014682545326650143,0.013147708959877491,0.0015348364831879735
0.014620399102568626,0.013090405613183975,0.0015299937222152948
0.014558677561581135,0.013033511117100716,0.0015251660952344537
0.014497332274913788,0.012976977974176407,0.001520354300737381
0.0144363883882761,0.012920830398797989,0.0015155578730627894
0.014375853352248669,0.012865076772868633,0.0015107763465493917
0.014315676875412464,0.01280966680496931,0.001506010303273797
0.014255912974476814,0.0127546526491642,0.0015012598596513271
0.014196512289345264,0.012699986808001995,0.0014965251320973039
0.014137494377791882,0.012645688839256763,0.0014918053057044744
0.014078853651881218,0.012591752223670483,0.0014871011953800917
0.014020589180290699,0.012538177892565727,0.0014824116369709373
0.013962691649794579,0.012484954670071602,0.001477737445384264
0.013905150815844536,0.012432072311639786,0.00147307850420475
0.01384798251092434,0.012379547581076622,0.0014684345806017518
0.013791149482131004,0.012327345088124275,0.0014638048596680164
0.013734696432948112,0.012275505810976028,0.0014591910876333714
0.013678603805601597,0.012224012054502964,0.0014545921003445983
0.013622822239995003,0.012172814458608627,0.0014500082470476627
0.013567422516644001,0.012121983803808689,0.0014454387128353119
0.01351237390190363,0.012071489356458187,0.0014408844290301204
0.013457635417580605,0.012021291069686413,0.0014363446971401572
0.013403236865997314,0.011971416883170605,0.0014318195171654224
0.01334920059889555,0.011921891011297703,0.0014273092383518815
0.013295498676598072,0.011872684583067894,0.001422814093530178
0.013242092914879322,0.011823760345578194,0.0014183329185470939
0.01318904384970665,0.011775176972150803,0.0014138671103864908
0.013136301189661026,0.01172688603401184,0.0014094153884798288
0.013083896599709988,0.01167891826480627,0.0014049784513190389
0.013031813316047192,0.011631257832050323,0.0014005558332428336
0.012980036437511444,0.011583888903260231,0.0013961471850052476
0.012928573414683342,0.011536819860339165,0.0013917533215135336
0.012877421453595161,0.0114900479093194,0.001387373311445117
0.012826580554246902,0.011443572118878365,0.0013830079697072506
0.012776044197380543,0.011397387832403183,0.0013786564813926816
0.012725808657705784,0.011351489461958408,0.0013743194285780191
0.012675883248448372,0.011305887252092361,0.0013699964620172977
0.012626256793737411,0.011260568164288998,0.0013656881637871265
0.012576913461089134,0.011215520091354847,0.001361393602564931
0.012527871876955032,0.011170758865773678,0.00135711336042732
0.012479123659431934,0.011126276105642319,0.001352847320958972
0.01243066880851984,0.011082073673605919,0.0013485951349139214
0.01238249707967043,0.011038139462471008,0.0013443573843687773
0.012334615923464298,0.010994482785463333,0.001340133254416287
0.012286997400224209,0.010951073840260506,0.0013359232107177377
0.012239673174917698,0.010907946154475212,0.0013317270204424858
0.012192624621093273,0.01086507923901081,0.0013275451492518187
0.012145855464041233,0.01082247868180275,0.0013233765494078398
0.012099387124180794,0.01078016497194767,0.0013192221522331238
0.012053143233060837,0.010738062672317028,0.001315081026405096
0.012007182464003563,0.010696228593587875,0.0013109538704156876
0.011961507610976696,0.010654667392373085,0.001306840218603611
0.01191607117652893,0.010613331571221352,0.0013027394888922572
0.011870913207530975,0.010572260245680809,0.0012986530782654881
0.011826016008853912,0.01053143572062254,0.0012945799389854074
0.011781373992562294,0.01049085333943367,0.001290520653128624
0.011736990883946419,0.010450515896081924,0.001286474522203207
0.01169285736978054,0.010410415939986706,0.001282441895455122
0.011648993007838726,0.010370570234954357,0.001278422772884369
0.011605367995798588,0.01033095084130764,0.001274416921660304
0.01156199723482132,0.010291572660207748,0.0012704241089522839
0.011518867686390877,0.010252422653138638,0.0012664448004215956
0.011475975625216961,0.010213497094810009,0.0012624787632375956
0.011433323845267296,0.010174797847867012,0.0012585261138156056
0.011390931904315948,0.010136345401406288,0.0012545862700790167
0.011348774656653404,0.010098115541040897,0.0012506595812737942
0.011306863278150558,0.010060117579996586,0.00124674616381526
0.011265172623097897,0.010022327303886414,0.001242845319211483
0.011223707348108292,0.009984750300645828,0.001238956581801176
0.011182487942278385,0.009947406128048897,0.0012350816978141665
0.011141515336930752,0.009910295717418194,0.001231219619512558
0.011100762523710728,0.009873392060399055,0.0012273704633116722
0.011060218326747417,0.009836683981120586,0.0012235341127961874
0.011019927449524403,0.009800217114388943,0.0012197106843814254
0.010979844257235527,0.009763944894075394,0.0012158998288214207
0.010939978994429111,0.009727876633405685,0.001212102361023426
0.01090034656226635,0.009692029096186161,0.001208317233249545
0.010860920883715153,0.009656376205384731,0.0012045444454997778
0.010821712203323841,0.009620927274227142,0.001200784812681377
0.010782726109027863,0.009585688821971416,0.0011970377527177334
0.01074395701289177,0.009550653398036957,0.0011933038476854563
0.010705409571528435,0.009515827521681786,0.0011895819334313273
0.01066705770790577,0.009481184184551239,0.0011858735233545303
0.01062892097979784,0.009446743875741959,0.0011821769876405597
0.010590985417366028,0.009412492625415325,0.0011784930247813463
0.010553273372352123,0.009378451853990555,0.0011748212855309248
0.010515752248466015,0.009344590827822685,0.001171161769889295
0.010478442534804344,0.009310928173363209,0.0011675141286104918
0.010441332124173641,0.00927745271474123,0.0011638791766017675
0.010404422879219055,0.009244166314601898,0.001160256564617157
0.010367721319198608,0.009211074560880661,0.00115664629265666
0.010331198573112488,0.009178150445222855,0.0011530476622283459
0.010294892825186253,0.009145431220531464,0.0011494617210701108
0.010258756577968597,0.009112869389355183,0.0011458871886134148
0.010222834534943104,0.009080509655177593,0.001142324646934867
0.010187099687755108,0.009048325009644032,0.0011387746781110764
0.010151553899049759,0.009016317315399647,0.0011352364672347903
0.010116205550730228,0.00898449495434761,0.0011317102471366525
0.010081023909151554,0.008952828124165535,0.0011281960178166628
0.010046055540442467,0.008921362459659576,0.0011246931971982121
0.010011245496571064,0.008890043012797832,0.0011212026001885533
0.009976636618375778,0.008858912624418736,0.0011177236447110772
0.009942203760147095,0.008827947080135345,0.001114256912842393
0.00990795437246561,0.008797152899205685,0.0011108018225058913
0.009873893111944199,0.008766533806920052,0.0011073590721935034
0.00983999390155077,0.00873606652021408,0.0011039276141673326
0.00980627816170454,0.00870577059686184,0.001100507564842701
0.009772757068276405,0.008675658144056797,0.0010970993898808956
0.009739384055137634,0.008645681664347649,0.0010937026236206293
0.009706202894449234,0.008615885861217976,0.001090317266061902
0.009673191234469414,0.008586248382925987,0.0010869430843740702
0.009640351869165897,0.008556771092116833,0.0010835806606337428
0.009607682004570961,0.008527452126145363,0.0010802297620102763
0.009575171396136284,0.008498281240463257,0.0010768899228423834
0.009542826563119888,0.008469264023005962,0.0010735623072832823
0.009510672651231289,0.008440427482128143,0.0010702450526878238
0.009478664956986904,0.008411725051701069,0.0010669399052858353
0.009446827694773674,0.008383181877434254,0.0010636454680934548
0.009415161795914173,0.008354798890650272,0.0010603632545098662
0.009383653290569782,0.008326562121510506,0.0010570911690592766
0.009352301247417927,0.008298470638692379,0.0010538306087255478
0.009321107529103756,0.008270526304841042,0.0010505813406780362
0.009290073066949844,0.008242730051279068,0.001047342550009489
0.009259208105504513,0.008215092122554779,0.0010441156337037683
0.009228484705090523,0.008187584578990936,0.0010408996604382992
0.009197933599352837,0.008160239085555077,0.0010376943973824382
0.009167520329356194,0.008133020251989365,0.0010345001937821507
0.009137279354035854,0.008105962537229061,0.001031316933222115
0.009107178077101707,0.008079033344984055,0.0010281442664563656
0.00907722394913435,0.008052241057157516,0.0010249826591461897
0.009047431871294975,0.008025599643588066,0.0010218319948762655
0.009017792530357838,0.007999099791049957,0.001018692390061915
0.008988299407064915,0.007972735911607742,0.001015563146211207
0.008958951570093632,0.007946506142616272,0.0010124450782313943
0.008929746225476265,0.007920408621430397,0.0010093373712152243
0.008900679647922516,0.007894438691437244,0.0010062407236546278
0.008871763944625854,0.007868609391152859,0.0010031542042270303
0.008843008428812027,0.007842930033802986,0.0010000786278396845
0.008814383298158646,0.00781736895442009,0.0009970138780772686
0.008785901591181755,0.007791941519826651,0.0009939596056938171
0.008757553994655609,0.007766638416796923,0.0009909156942740083
0.008729369379580021,0.00774148665368557,0.0009878823766484857
0.008701292797923088,0.0077164326794445515,0.0009848596528172493
0.008673364296555519,0.007691516540944576,0.0009818474063649774
0.008645590394735336,0.0076667447574436665,0.0009788452880457044
0.008617951534688473,0.007642097771167755,0.0009758537635207176
0.008590437471866608,0.007617564871907234,0.0009728727163746953
0.00856306403875351,0.007593162823468447,0.0009699013899080455
0.008535824716091156,0.007568884640932083,0.0009669405408203602
0.008508706465363503,0.007544716354459524,0.0009639902273193002
0.008481728844344616,0.007520679384469986,0.0009610496344976127
0.008454889059066772,0.007496768608689308,0.0009581200429238379
0.008428169414401054,0.007472969591617584,0.0009551998227834702
0.008401583880186081,0.007449293974786997,0.0009522900218144059
0.008375122211873531,0.0074257319793105125,0.0009493898833170533
0.008348784409463406,0.007402285002171993,0.0009464998147450387
0.008322584442794323,0.007378965150564909,0.0009436196414753795
0.008296514861285686,0.007355764973908663,0.0009407494799233973
0.008270559832453728,0.0073326705023646355,0.0009378893882967532
0.00824473612010479,0.007309696637094021,0.0009350393665954471
